,group,variable,month,Dentro,Dentro,Fuera,Fuera,TOTALES,TOTALES,TOTALES
MORO MORO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
NAZACARA DE PACAJES,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,32,23,0,0,32,23,55
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,5,1,5,1,6
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
POCONA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,2,1,2,3
PORONGO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,1,1,0,1,1,2
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,17,16,0,1,17,17,34
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,3,3,3,6
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,2,0,3,0,3
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,2,0,0,1,2,1,3
PUNA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,2,2,5,5,7,12
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,1,11,6,11,7,18
RAVELO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,1,3,1,4
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,8,2,3,2,11,4,15
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
SABAYA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,2,8,11,8,13,21
SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,1,2,1,3
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,0,0,0,3,0,3
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,3,3,3,6
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,5,0,3,1,8,9
SAN JOAQUIN,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,3,6,4,6,10
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,1,0,3,0,4,4
SAN PABLO DE LIPEZ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
SAN PEDRO DE BUENA VISTA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
SAN RAFAEL,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,62,57,3,1,65,58,123
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
SICA SICA (VILLA AROMA),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,1,1,1,2
SORACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,2,0,2,2
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,2,1,1,0,3,1,4
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,16,14,2,2,18,16,34
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,2,1,3,1,4
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,8,4,8,4,12
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,17,31,8,5,25,36,61
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
TOLEDO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,2,1,2,3
TOMINA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
TOTORA(ORR),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,9,8,4,8,13,16,29
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,0,0,2,3,2,5
UMALA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,3,2,3,5
URIONDO (A. CONCEPCION),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,0,1,0,1,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,1,3,1,4
VACAS,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,3,2,3,5
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,1,2,3,5,4,9
VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,1,5,0,6,1,7
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,1,2,1,3
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,2,0,4,8,6,8,14
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,1,1,5,2,6,8
VITICHI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,5,3,5,3,8
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,4,1,1,4,5,9
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,2,0,2,0,2
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,3,1,5,1,8,2,10
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,0,3,0,3
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,1,0,1,0,1
YUNCHARA,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,0,0,3,2,3,2,5
ZUDAÑEZ,mortalidad,otras muertes en mayores de 5 anos,2011-06-01,1,0,1,0,2,0,2
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,4,2,4,2,6
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
ALCALA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,0,0,1,0,1
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,4,3,4,3,7
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,1,0,2,0,2
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,2,0,2,2
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,1,9,2,9,11
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,3,1,3,4
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,4,2,4,3,7
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,2,3,2,5
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,2,0,3,1,4
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,4,3,4,7
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,2,0,0,0,2,0,2
CHAYANTA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,0,1,1,1,2
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,0,2,1,3,4
CHUMA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
COBIJA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,2,0,0,1,2,3
COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,31,23,0,3,31,26,57
COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
"COLCHA ""K""",mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
COLLANA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
COLOMI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,4,3,4,7
COLPA BELGICA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
COMANCHE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
COMARAPA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,1,0,2,1,3
CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,0,1,1,1,2
COPACABANA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,1,3,1,4
CORO CORO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
COROICO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,1,2,1,3,4
CORQUE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
CUEVO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
CURAHUARA DE CARANGAS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,7,8,37,52,44,60,104
EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,5,2,1,0,6,2,8
ENTRE RIOS TRJ,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,5,0,5,0,5
ESCOMA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,0,0,0,1,1
EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,0,3,0,3
GUANAY,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,1,0,1,1,2
GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,5,0,0,1,5,1,6
HUACARETA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
HUACAYA (VILLA DE HUACAYA),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
HUANUNI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,1,3,1,4
HUARINA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,1,1,2,2,4
JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,0,1,0,2,2
LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,100,94,27,43,127,137,264
LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,3,2,2,3,5,8
LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,1,2,1,3
MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,0,2,0,2
MIZQUE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,6,3,6,9
MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,2,2,2,4
MOJOCOYA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,4,1,4,2,6
MONTERO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,9,1,9,1,10
MORO MORO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,0,2,0,2
ORURO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,29,20,0,1,29,21,50
PADCAYA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
PADILLA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
PAILON,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
PATACAMAYA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,4,3,4,7
PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
POCOATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,2,2,0,2,2,4
PORONGO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,1,1,2,1,3
POTOSI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,12,11,1,0,13,11,24
PRESTO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,4,1,4,5
PUCARA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,3,0,3,3
PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,2,0,2,2
PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,2,2,2,4
PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
PUERTO RICO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
PUERTO SUAREZ,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,2,0,0,1,2,3
PUERTO VILLARROEL,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,1,0,2,0,2
PUNATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,2,2,3,9,5,11,16
QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,2,9,4,9,6,15
QUIME,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,0,2,0,2
RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,3,1,0,3,3,4,7
ROBORE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,0,1,1,1,2
RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,0,3,0,3
SABAYA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,0,2,0,2
SACABA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,2,5,3,6,9
SACACA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,0,2,0,2
SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,5,3,0,0,5,3,8
SAN BUENA VENTURA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,1,0,2,0,2
SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,0,2,0,3,3
SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,5,2,6,3,9
SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,1,2,1,3
SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,2,0,2,2
SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
SAN PEDRO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,2,3,2,5
SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,2,0,2,2
SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,2,0,1,1,3,4
SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,62,52,2,1,64,53,117
SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
SANTIAGO DE HUATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
SANTIAGO DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
SANTUARIO DE QUILLACAS,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
SHINAOTA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,4,0,4,0,4
SORATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
SUCRE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,10,8,10,9,20,17,37
TAPACARI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,1,1,1,2
TARABUCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,2,2,2,4
TARATA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,2,4,2,4,6
TARIJA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,6,3,4,6,10,9,19
TARVITA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,4,0,4,0,4
TEOPONTE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
TIAWANACU,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,1,1,1,2,3
TINGUIPAYA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,3,0,3,0,3
TOTORA(ORR),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,8,7,2,1,10,8,18
TUPIZA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,1,1,0,2,1,3
TURCO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,2,1,2,3
UNCIA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
UYUNI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,4,1,4,5
VALLEGRANDE,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,3,1,0,2,3,3,6
VILA VILA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
VILLA MONTES,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,2,2,2,2,4,6
VILLA SERRANO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,5,1,5,1,6
VILLA TUNARI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,5,4,5,4,9
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
VILLAZON,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,2,2,4,3,6,9
VITICHI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,1,0,2,0,3,0,3
WARNES,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,5,2,5,2,7
YACO,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
YACUIBA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,3,6,1,3,4,9,13
YAMPARAEZ,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
YANACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,1,0,0,0,1,1
YAPACANI,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,3,0,3,0,6,0,6
YOCALLA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,1,0,1,0,1
YOTALA,mortalidad,otras muertes en mayores de 5 anos,2011-07-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,3,5,3,6,9
ALALAY,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,0,2,0,2
ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
ANDAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
APOLO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,2,0,2,2
ARAMPAMPA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,2,0,2,1,3
AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,3,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
BATALLAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,1,1,1,2,3
BOYUIBE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
CABEZAS,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,1,0,1,1
CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
"CAIZA ""D""",mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,3,0,3,3
CAJUATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,5,4,5,4,9
CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,1,0,0,1,1,2
CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,3,1,3,2,6,3,9
CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,3,0,3,0,3
CARACOLLO,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,0,3,0,3,3
CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,3,1,4,2,7,3,10
CHALLAPATA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,2,0,3,0,3
CHAQUI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,0,0,0,1,0,1
CHARAGUA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,1,2,0,2,1,3
CHARAÑA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
CHIMORE,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),mortalidad,otras muertes en mayores de 5 anos,2011-08-01,1,2,2,0,3,2,5
CHUQUIHUTA AYLLU JUCUMANI,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
CLIZA,mortalidad,otras muertes en mayores de 5 anos,2011-08-01,0,0,1,0,1,0,1
