municipality,group,variable,month,< de 2 años-H,< de 2 años-M,2 a 4 años-H,2 a 4 años-M,TOTAL-H,TOTAL-M,TOTAL
PUERTO QUIJARRO,desnutricion global,nutricion normal (n),2006-10-01,63,58,18,17,81,75,156
PUERTO RICO,desnutricion global,nutricion normal (n),2006-10-01,13,13,12,14,25,27,52
PUERTO SILES,desnutricion global,nutricion normal (n),2006-10-01,9,8,3,6,12,14,26
PUERTO SUAREZ,desnutricion global,nutricion normal (n),2006-10-01,64,59,28,22,92,81,173
PUERTO VILLARROEL,desnutricion global,nutricion normal (n),2006-10-01,305,287,173,139,478,426,904
PUNA,desnutricion global,nutricion normal (n),2006-10-01,196,145,146,124,342,269,611
PUNATA,desnutricion global,nutricion normal (n),2006-10-01,270,224,71,66,341,290,631
QUIABAYA,desnutricion global,nutricion normal (n),2006-10-01,15,16,13,13,28,29,57
QUILLACOLLO,desnutricion global,nutricion normal (n),2006-10-01,206,170,140,133,346,303,649
QUIME,desnutricion global,nutricion normal (n),2006-10-01,91,81,90,66,181,147,328
QUIRUSILLAS,desnutricion global,nutricion normal (n),2006-10-01,10,4,21,16,31,20,51
RAVELO,desnutricion global,nutricion normal (n),2006-10-01,176,185,204,156,380,341,721
REYES,desnutricion global,nutricion normal (n),2006-10-01,103,119,95,84,198,203,401
RIBERALTA,desnutricion global,nutricion normal (n),2006-10-01,923,780,303,242,1226,1022,2248
ROBORE,desnutricion global,nutricion normal (n),2006-10-01,91,90,55,58,146,148,294
RURRENABAQUE,desnutricion global,nutricion normal (n),2006-10-01,82,95,31,28,113,123,236
SABAYA,desnutricion global,nutricion normal (n),2006-10-01,31,20,27,16,58,36,94
SACABA,desnutricion global,nutricion normal (n),2006-10-01,521,412,125,119,646,531,1177
SACABAMBA,desnutricion global,nutricion normal (n),2006-10-01,26,20,32,26,58,46,104
SACACA,desnutricion global,nutricion normal (n),2006-10-01,144,164,200,172,344,336,680
SAIPINA,desnutricion global,nutricion normal (n),2006-10-01,19,29,33,28,52,57,109
SALINAS DE GARCI MENDOZA,desnutricion global,nutricion normal (n),2006-10-01,24,42,35,36,59,78,137
SAMAIPATA,desnutricion global,nutricion normal (n),2006-10-01,82,47,39,41,121,88,209
SAN AGUSTIN,desnutricion global,nutricion normal (n),2006-10-01,18,13,18,19,36,32,68
SAN ANDRES,desnutricion global,nutricion normal (n),2006-10-01,63,71,45,55,108,126,234
SAN ANDRES DE MACHACA,desnutricion global,nutricion normal (n),2006-10-01,27,22,29,32,56,54,110
SAN ANTONIO DE ESMORUCO,desnutricion global,nutricion normal (n),2006-10-01,7,7,4,8,11,15,26
SAN ANTONIO DE LOMERIO,desnutricion global,nutricion normal (n),2006-10-01,78,56,78,67,156,123,279
SAN BENITO,desnutricion global,nutricion normal (n),2006-10-01,102,82,26,48,128,130,258
SAN BORJA,desnutricion global,nutricion normal (n),2006-10-01,304,277,140,112,444,389,833
SAN BUENA VENTURA,desnutricion global,nutricion normal (n),2006-10-01,71,60,43,30,114,90,204
SAN CARLOS,desnutricion global,nutricion normal (n),2006-10-01,178,173,76,98,254,271,525
SAN IGNACIO,desnutricion global,nutricion normal (n),2006-10-01,129,119,83,83,212,202,414
SAN IGNACIO DE VELASCO,desnutricion global,nutricion normal (n),2006-10-01,320,274,163,144,483,418,901
SAN JAVIER(BNI),desnutricion global,nutricion normal (n),2006-10-01,15,16,19,21,34,37,71
SAN JAVIER(STC),desnutricion global,nutricion normal (n),2006-10-01,15,15,7,4,22,19,41
SAN JOAQUIN,desnutricion global,nutricion normal (n),2006-10-01,9,21,24,16,33,37,70
SAN JOSE DE CHIQUITOS,desnutricion global,nutricion normal (n),2006-10-01,72,65,43,38,115,103,218
SAN JUAN DE YAPACANI,desnutricion global,nutricion normal (n),2006-10-01,104,92,58,51,162,143,305
SAN JULIAN,desnutricion global,nutricion normal (n),2006-10-01,95,78,98,76,193,154,347
SAN LORENZO(PND),desnutricion global,nutricion normal (n),2006-10-01,49,30,35,34,84,64,148
SAN LORENZO(TJA),desnutricion global,nutricion normal (n),2006-10-01,131,124,103,95,234,219,453
SAN LUCAS,desnutricion global,nutricion normal (n),2006-10-01,373,336,335,331,708,667,1375
SAN MATIAS,desnutricion global,nutricion normal (n),2006-10-01,85,77,58,56,143,133,276
SAN MIGUEL DE VELASCO,desnutricion global,nutricion normal (n),2006-10-01,115,113,76,85,191,198,389
SAN PABLO DE LIPEZ,desnutricion global,nutricion normal (n),2006-10-01,14,11,5,6,19,17,36
SAN PEDRO,desnutricion global,nutricion normal (n),2006-10-01,150,115,80,86,230,201,431
SAN PEDRO DE BUENA VISTA,desnutricion global,nutricion normal (n),2006-10-01,117,134,140,107,257,241,498
SAN PEDRO DE CURAHUARA,desnutricion global,nutricion normal (n),2006-10-01,27,24,43,41,70,65,135
SAN PEDRO DE QUEMES,desnutricion global,nutricion normal (n),2006-10-01,0,8,5,5,5,13,18
SAN PEDRO DE TIQUINA,desnutricion global,nutricion normal (n),2006-10-01,12,18,28,21,40,39,79
SAN PEDRO(PND),desnutricion global,nutricion normal (n),2006-10-01,14,22,19,24,33,46,79
SAN RAFAEL,desnutricion global,nutricion normal (n),2006-10-01,47,42,23,24,70,66,136
SAN RAMON,desnutricion global,nutricion normal (n),2006-10-01,29,36,28,13,57,49,106
SANTA ANA,desnutricion global,nutricion normal (n),2006-10-01,113,81,54,64,167,145,312
SANTA CRUZ DE LA SIERRA,desnutricion global,nutricion normal (n),2006-10-01,5570,4948,2381,2308,7951,7256,15207
SANTA ROSA,desnutricion global,nutricion normal (n),2006-10-01,25,18,22,26,47,44,91
SANTA ROSA DEL SARA,desnutricion global,nutricion normal (n),2006-10-01,131,149,114,120,245,269,514
SANTIAGO DE CALLAPA,desnutricion global,nutricion normal (n),2006-10-01,17,28,13,6,30,34,64
SANTIAGO DE HUARI,desnutricion global,nutricion normal (n),2006-10-01,28,32,37,20,65,52,117
SANTIAGO DE MACHACA,desnutricion global,nutricion normal (n),2006-10-01,18,20,20,15,38,35,73
SANTIVAÑES,desnutricion global,nutricion normal (n),2006-10-01,44,40,14,17,58,57,115
SANTUARIO DE QUILLACAS,desnutricion global,nutricion normal (n),2006-10-01,4,12,7,12,11,24,35
SAPAHAQUI,desnutricion global,nutricion normal (n),2006-10-01,70,72,49,46,119,118,237
SENA,desnutricion global,nutricion normal (n),2006-10-01,36,38,56,52,92,90,182
SICA SICA (VILLA AROMA),desnutricion global,nutricion normal (n),2006-10-01,144,148,92,90,236,238,474
SICAYA,desnutricion global,nutricion normal (n),2006-10-01,16,17,6,4,22,21,43
SIPE SIPE,desnutricion global,nutricion normal (n),2006-10-01,294,261,220,229,514,490,1004
SOPACHUY,desnutricion global,nutricion normal (n),2006-10-01,127,106,129,116,256,222,478
SORACACHI,desnutricion global,nutricion normal (n),2006-10-01,42,39,32,37,74,76,150
SORATA,desnutricion global,nutricion normal (n),2006-10-01,102,84,65,56,167,140,307
SUCRE,desnutricion global,nutricion normal (n),2006-10-01,1258,1206,1251,1175,2509,2381,4890
TACACHI,desnutricion global,nutricion normal (n),2006-10-01,6,2,3,4,9,6,15
TACACOMA,desnutricion global,nutricion normal (n),2006-10-01,34,33,24,22,58,55,113
TACOBAMBA,desnutricion global,nutricion normal (n),2006-10-01,55,53,40,37,95,90,185
TACOPAYA,desnutricion global,nutricion normal (n),2006-10-01,88,83,116,112,204,195,399
TAHUA,desnutricion global,nutricion normal (n),2006-10-01,3,1,5,8,8,9,17
TAPACARI,desnutricion global,nutricion normal (n),2006-10-01,197,153,106,89,303,242,545
TARABUCO,desnutricion global,nutricion normal (n),2006-10-01,191,206,277,251,468,457,925
TARACO,desnutricion global,nutricion normal (n),2006-10-01,39,35,37,42,76,77,153
TARATA,desnutricion global,nutricion normal (n),2006-10-01,67,63,21,30,88,93,181
TARIJA,desnutricion global,nutricion normal (n),2006-10-01,857,737,474,522,1331,1259,2590
TARVITA,desnutricion global,nutricion normal (n),2006-10-01,177,120,156,115,333,235,568
TEOPONTE,desnutricion global,nutricion normal (n),2006-10-01,67,50,69,72,136,122,258
TIAWANACU,desnutricion global,nutricion normal (n),2006-10-01,106,86,40,44,146,130,276
TINGUIPAYA,desnutricion global,nutricion normal (n),2006-10-01,90,97,99,67,189,164,353
TIPUANI,desnutricion global,nutricion normal (n),2006-10-01,60,50,24,39,84,89,173
TIQUIPAYA,desnutricion global,nutricion normal (n),2006-10-01,244,164,130,80,374,244,618
TIRAQUE (CBBA),desnutricion global,nutricion normal (n),2006-10-01,195,147,96,87,291,234,525
TITO YUPANQUI (PARQUIPUJIO),desnutricion global,nutricion normal (n),2006-10-01,6,14,8,11,14,25,39
TOCO,desnutricion global,nutricion normal (n),2006-10-01,21,12,20,16,41,28,69
TODOS SANTOS,desnutricion global,nutricion normal (n),2006-10-01,2,0,1,0,3,0,3
TOLATA,desnutricion global,nutricion normal (n),2006-10-01,42,25,20,19,62,44,106
TOLEDO,desnutricion global,nutricion normal (n),2006-10-01,52,42,41,42,93,84,177
TOMAVE,desnutricion global,nutricion normal (n),2006-10-01,20,91,16,54,36,145,181
TOMINA,desnutricion global,nutricion normal (n),2006-10-01,121,114,129,131,250,245,495
TORO TORO,desnutricion global,nutricion normal (n),2006-10-01,68,95,75,82,143,177,320
TOTORA(CBBA),desnutricion global,nutricion normal (n),2006-10-01,122,90,38,52,160,142,302
TOTORA(ORR),desnutricion global,nutricion normal (n),2006-10-01,26,34,14,19,40,53,93
TRIGAL,desnutricion global,nutricion normal (n),2006-10-01,10,9,18,14,28,23,51
TRINIDAD,desnutricion global,nutricion normal (n),2006-10-01,671,526,245,226,916,752,1668
TUPIZA,desnutricion global,nutricion normal (n),2006-10-01,241,240,225,220,466,460,926
TURCO,desnutricion global,nutricion normal (n),2006-10-01,20,14,21,18,41,32,73
UMALA,desnutricion global,nutricion normal (n),2006-10-01,46,35,30,28,76,63,139
UNCIA,desnutricion global,nutricion normal (n),2006-10-01,113,84,79,73,192,157,349
URIONDO (A. CONCEPCION),desnutricion global,nutricion normal (n),2006-10-01,109,51,59,73,168,124,292
URUBICHA,desnutricion global,nutricion normal (n),2006-10-01,95,96,135,118,230,214,444
UYUNI,desnutricion global,nutricion normal (n),2006-10-01,39,38,51,41,90,79,169
VACAS,desnutricion global,nutricion normal (n),2006-10-01,60,51,40,36,100,87,187
VALLEGRANDE,desnutricion global,nutricion normal (n),2006-10-01,99,87,61,59,160,146,306
VIACHA,desnutricion global,nutricion normal (n),2006-10-01,180,192,124,106,304,298,602
VILA VILA,desnutricion global,nutricion normal (n),2006-10-01,28,35,26,27,54,62,116
VILLA MONTES,desnutricion global,nutricion normal (n),2006-10-01,94,93,95,105,189,198,387
VILLA NUEVA (LOMA ALTA),desnutricion global,nutricion normal (n),2006-10-01,5,11,3,3,8,14,22
VILLA RIVERO,desnutricion global,nutricion normal (n),2006-10-01,26,18,30,27,56,45,101
VILLA SERRANO,desnutricion global,nutricion normal (n),2006-10-01,125,131,174,160,299,291,590
VILLA TUNARI,desnutricion global,nutricion normal (n),2006-10-01,554,489,291,241,845,730,1575
VILLA VACA GUZMAN (MUYUPAMPA),desnutricion global,nutricion normal (n),2006-10-01,96,115,132,155,228,270,498
VILLAZON,desnutricion global,nutricion normal (n),2006-10-01,279,274,149,192,428,466,894
VINTO,desnutricion global,nutricion normal (n),2006-10-01,157,118,39,32,196,150,346
VITICHI,desnutricion global,nutricion normal (n),2006-10-01,107,82,122,91,229,173,402
WALDO BALLIVIAN,desnutricion global,nutricion normal (n),2006-10-01,46,8,8,11,54,19,73
WARNES,desnutricion global,nutricion normal (n),2006-10-01,324,358,172,161,496,519,1015
YACO,desnutricion global,nutricion normal (n),2006-10-01,45,41,29,35,74,76,150
YACUIBA,desnutricion global,nutricion normal (n),2006-10-01,347,259,196,203,543,462,1005
YAMPARAEZ,desnutricion global,nutricion normal (n),2006-10-01,105,96,165,163,270,259,529
YANACACHI,desnutricion global,nutricion normal (n),2006-10-01,34,42,21,17,55,59,114
YAPACANI,desnutricion global,nutricion normal (n),2006-10-01,362,327,207,165,569,492,1061
YOCALLA,desnutricion global,nutricion normal (n),2006-10-01,37,31,39,42,76,73,149
YOTALA,desnutricion global,nutricion normal (n),2006-10-01,37,34,72,70,109,104,213
YUNCHARA,desnutricion global,nutricion normal (n),2006-10-01,32,48,64,50,96,98,194
ZUDAÑEZ,desnutricion global,nutricion normal (n),2006-10-01,90,68,111,90,201,158,359
ACACIO,desnutricion global,nutricion normal (n),2006-11-01,60,61,47,61,107,122,229
ACHACACHI,desnutricion global,nutricion normal (n),2006-11-01,303,329,252,274,555,603,1158
ACHOCALLA,desnutricion global,nutricion normal (n),2006-11-01,59,52,25,19,84,71,155
AIQUILE,desnutricion global,nutricion normal (n),2006-11-01,67,56,56,50,123,106,229
ALCALA,desnutricion global,nutricion normal (n),2006-11-01,38,35,40,33,78,68,146
ANCORAIMES,desnutricion global,nutricion normal (n),2006-11-01,89,82,91,98,180,180,360
ANDAMARCA,desnutricion global,nutricion normal (n),2006-11-01,17,11,33,18,50,29,79
ANTEQUERA,desnutricion global,nutricion normal (n),2006-11-01,66,23,50,39,116,62,178
ANZALDO,desnutricion global,nutricion normal (n),2006-11-01,29,37,27,32,56,69,125
APOLO,desnutricion global,nutricion normal (n),2006-11-01,120,109,77,81,197,190,387
ARAMPAMPA,desnutricion global,nutricion normal (n),2006-11-01,74,65,70,70,144,135,279
ARANI,desnutricion global,nutricion normal (n),2006-11-01,48,34,67,52,115,86,201
ARBIETO,desnutricion global,nutricion normal (n),2006-11-01,33,34,6,11,39,45,84
ARQUE,desnutricion global,nutricion normal (n),2006-11-01,98,62,59,90,157,152,309
ASCENCION DE GUARAYOS,desnutricion global,nutricion normal (n),2006-11-01,29,37,37,43,66,80,146
ATOCHA,desnutricion global,nutricion normal (n),2006-11-01,114,112,84,87,198,199,397
AUCAPATA,desnutricion global,nutricion normal (n),2006-11-01,47,30,23,17,70,47,117
AYATA,desnutricion global,nutricion normal (n),2006-11-01,100,69,29,37,129,106,235
AYO AYO,desnutricion global,nutricion normal (n),2006-11-01,32,46,24,11,56,57,113
AYOPAYA (V. DE INDEPENDENCIA),desnutricion global,nutricion normal (n),2006-11-01,205,211,154,117,359,328,687
AZURDUY,desnutricion global,nutricion normal (n),2006-11-01,198,174,186,160,384,334,718
BATALLAS,desnutricion global,nutricion normal (n),2006-11-01,125,116,61,57,186,173,359
BAURES,desnutricion global,nutricion normal (n),2006-11-01,33,35,27,40,60,75,135
BELEN DE ANDAMARCA,desnutricion global,nutricion normal (n),2006-11-01,5,10,5,8,10,18,28
BELEN DE URMIRI,desnutricion global,nutricion normal (n),2006-11-01,8,10,6,5,14,15,29
BELLA FLOR,desnutricion global,nutricion normal (n),2006-11-01,34,25,29,49,63,74,137
BERMEJO,desnutricion global,nutricion normal (n),2006-11-01,76,51,43,19,119,70,189
BETANZOS,desnutricion global,nutricion normal (n),2006-11-01,291,302,311,233,602,535,1137
BOLIVAR,desnutricion global,nutricion normal (n),2006-11-01,63,75,54,50,117,125,242
BOLPEBRA,desnutricion global,nutricion normal (n),2006-11-01,27,17,27,17,54,34,88
BOYUIBE,desnutricion global,nutricion normal (n),2006-11-01,26,24,27,31,53,55,108
BUENA VISTA,desnutricion global,nutricion normal (n),2006-11-01,152,137,145,146,297,283,580
CABEZAS,desnutricion global,nutricion normal (n),2006-11-01,153,121,105,93,258,214,472
CAIROMA,desnutricion global,nutricion normal (n),2006-11-01,87,86,40,72,127,158,285
"CAIZA ""D""",desnutricion global,nutricion normal (n),2006-11-01,86,85,64,69,150,154,304
CAJUATA,desnutricion global,nutricion normal (n),2006-11-01,99,99,74,51,173,150,323
CALACOTO,desnutricion global,nutricion normal (n),2006-11-01,28,27,30,14,58,41,99
CALAMARCA,desnutricion global,nutricion normal (n),2006-11-01,94,104,66,53,160,157,317
CAMARGO,desnutricion global,nutricion normal (n),2006-11-01,172,196,160,136,332,332,664
CAMATAQUI (C. VILLA ABECIA),desnutricion global,nutricion normal (n),2006-11-01,40,42,38,33,78,75,153
CAMIRI,desnutricion global,nutricion normal (n),2006-11-01,215,200,195,177,410,377,787
CAPINOTA,desnutricion global,nutricion normal (n),2006-11-01,79,87,71,85,150,172,322
CAQUIAVIRI,desnutricion global,nutricion normal (n),2006-11-01,64,70,33,34,97,104,201
CARACOLLO,desnutricion global,nutricion normal (n),2006-11-01,74,81,44,35,118,116,234
CARANAVI,desnutricion global,nutricion normal (n),2006-11-01,493,482,297,294,790,776,1566
CARANGAS,desnutricion global,nutricion normal (n),2006-11-01,2,3,2,2,4,5,9
CARAPARI,desnutricion global,nutricion normal (n),2006-11-01,99,96,91,97,190,193,383
CARIPUYO,desnutricion global,nutricion normal (n),2006-11-01,80,72,86,60,166,132,298
CARMEN RIVERO TORREZ,desnutricion global,nutricion normal (n),2006-11-01,17,14,12,18,29,32,61
CATACORA,desnutricion global,nutricion normal (n),2006-11-01,1,0,3,2,4,2,6
CHACARILLA,desnutricion global,nutricion normal (n),2006-11-01,11,9,5,10,16,19,35
CHALLAPATA,desnutricion global,nutricion normal (n),2006-11-01,182,163,95,101,277,264,541
CHAQUI,desnutricion global,nutricion normal (n),2006-11-01,42,47,32,43,74,90,164
CHARAGUA,desnutricion global,nutricion normal (n),2006-11-01,157,191,167,152,324,343,667
CHARAÑA,desnutricion global,nutricion normal (n),2006-11-01,15,18,19,17,34,35,69
CHAYANTA,desnutricion global,nutricion normal (n),2006-11-01,76,79,62,53,138,132,270
CHIMORE,desnutricion global,nutricion normal (n),2006-11-01,8,11,12,7,20,18,38
CHIPAYA,desnutricion global,nutricion normal (n),2006-11-01,6,10,3,8,9,18,27
CHOQUE COTA,desnutricion global,nutricion normal (n),2006-11-01,8,7,15,13,23,20,43
CHULUMANI (V. DE LA LIBERTAD),desnutricion global,nutricion normal (n),2006-11-01,115,131,41,46,156,177,333
CHUMA,desnutricion global,nutricion normal (n),2006-11-01,90,95,92,92,182,187,369
CLIZA,desnutricion global,nutricion normal (n),2006-11-01,190,129,74,59,264,188,452
COBIJA,desnutricion global,nutricion normal (n),2006-11-01,258,258,176,204,434,462,896
COCHABAMBA,desnutricion global,nutricion normal (n),2006-11-01,2019,1756,1024,901,3043,2657,5700
COIPASA,desnutricion global,nutricion normal (n),2006-11-01,4,2,4,2,8,4,12
COLCAPIRHUA,desnutricion global,nutricion normal (n),2006-11-01,270,280,148,125,418,405,823
"COLCHA ""K""",desnutricion global,nutricion normal (n),2006-11-01,111,87,83,78,194,165,359
COLLANA,desnutricion global,nutricion normal (n),2006-11-01,17,8,5,3,22,11,33
COLOMI,desnutricion global,nutricion normal (n),2006-11-01,189,158,79,72,268,230,498
COLPA BELGICA,desnutricion global,nutricion normal (n),2006-11-01,49,48,33,31,82,79,161
COLQUECHACA,desnutricion global,nutricion normal (n),2006-11-01,126,127,84,70,210,197,407
COLQUENCHA,desnutricion global,nutricion normal (n),2006-11-01,50,44,28,16,78,60,138
COLQUIRI,desnutricion global,nutricion normal (n),2006-11-01,117,136,72,84,189,220,409
COMANCHE,desnutricion global,nutricion normal (n),2006-11-01,15,15,11,7,26,22,48
COMARAPA,desnutricion global,nutricion normal (n),2006-11-01,91,103,88,108,179,211,390
COMBAYA,desnutricion global,nutricion normal (n),2006-11-01,12,11,25,12,37,23,60
CONCEPCION,desnutricion global,nutricion normal (n),2006-11-01,136,121,80,63,216,184,400
COPACABANA,desnutricion global,nutricion normal (n),2006-11-01,75,108,84,69,159,177,336
CORIPATA,desnutricion global,nutricion normal (n),2006-11-01,133,146,95,89,228,235,463
CORO CORO,desnutricion global,nutricion normal (n),2006-11-01,47,74,49,36,96,110,206
COROICO,desnutricion global,nutricion normal (n),2006-11-01,141,144,116,125,257,269,526
CORQUE,desnutricion global,nutricion normal (n),2006-11-01,41,37,27,26,68,63,131
COTAGAITA,desnutricion global,nutricion normal (n),2006-11-01,194,202,169,153,363,355,718
COTOCA,desnutricion global,nutricion normal (n),2006-11-01,291,249,157,143,448,392,840
CUATRO CAÑADAS,desnutricion global,nutricion normal (n),2006-11-01,100,79,102,81,202,160,362
CUCHUMUELA (V. G. VILLARROEL),desnutricion global,nutricion normal (n),2006-11-01,20,11,8,3,28,14,42
CUEVO,desnutricion global,nutricion normal (n),2006-11-01,31,36,38,45,69,81,150
CULPINA,desnutricion global,nutricion normal (n),2006-11-01,203,219,195,226,398,445,843
CURAHUARA DE CARANGAS,desnutricion global,nutricion normal (n),2006-11-01,37,28,27,23,64,51,115
CURVA,desnutricion global,nutricion normal (n),2006-11-01,9,7,6,3,15,10,25
DESAGUADERO,desnutricion global,nutricion normal (n),2006-11-01,32,27,16,5,48,32,80
EL ALTO,desnutricion global,nutricion normal (n),2006-11-01,4099,3734,1988,2092,6087,5826,11913
EL CHORO,desnutricion global,nutricion normal (n),2006-11-01,16,11,11,8,27,19,46
EL PUENTE(STC),desnutricion global,nutricion normal (n),2006-11-01,211,173,164,134,375,307,682
EL PUENTE(TJA),desnutricion global,nutricion normal (n),2006-11-01,70,50,90,70,160,120,280
EL TORNO,desnutricion global,nutricion normal (n),2006-11-01,197,196,104,102,301,298,599
EL VILLAR,desnutricion global,nutricion normal (n),2006-11-01,80,71,91,81,171,152,323
ENTRE RIOS,desnutricion global,nutricion normal (n),2006-11-01,197,181,168,141,365,322,687
ENTRE RIOS,desnutricion global,nutricion normal (n),2006-11-01,112,101,103,122,215,223,438
ESCARA,desnutricion global,nutricion normal (n),2006-11-01,0,1,3,1,3,2,5
ESMERALDA,desnutricion global,nutricion normal (n),2006-11-01,4,3,7,3,11,6,17
EUCALIPTUS,desnutricion global,nutricion normal (n),2006-11-01,36,34,85,55,121,89,210
EUREKA (SANTOS MERCADO),desnutricion global,nutricion normal (n),2006-11-01,10,10,6,3,16,13,29
EXALTACION,desnutricion global,nutricion normal (n),2006-11-01,18,23,30,30,48,53,101
FERNANDEZ ALONSO,desnutricion global,nutricion normal (n),2006-11-01,147,122,136,112,283,234,517
FILADELFIA,desnutricion global,nutricion normal (n),2006-11-01,26,32,27,28,53,60,113
GENERAL SAAVEDRA,desnutricion global,nutricion normal (n),2006-11-01,142,113,118,121,260,234,494
GRAL. J.J. PEREZ (CHARAZANI),desnutricion global,nutricion normal (n),2006-11-01,77,75,59,53,136,128,264
GUANAY,desnutricion global,nutricion normal (n),2006-11-01,134,112,135,115,269,227,496
GUAQUI,desnutricion global,nutricion normal (n),2006-11-01,47,37,16,13,63,50,113
GUAYARAMERIN,desnutricion global,nutricion normal (n),2006-11-01,302,277,146,190,448,467,915
GUTIERREZ,desnutricion global,nutricion normal (n),2006-11-01,83,92,82,102,165,194,359
HUACARETA,desnutricion global,nutricion normal (n),2006-11-01,112,100,141,129,253,229,482
HUACAYA (VILLA DE HUACAYA),desnutricion global,nutricion normal (n),2006-11-01,40,44,42,39,82,83,165
HUACHACALLA,desnutricion global,nutricion normal (n),2006-11-01,18,13,15,10,33,23,56
HUANUNI,desnutricion global,nutricion normal (n),2006-11-01,206,159,102,89,308,248,556
HUARACAJE,desnutricion global,nutricion normal (n),2006-11-01,32,19,16,6,48,25,73
HUAYLLAMARCA,desnutricion global,nutricion normal (n),2006-11-01,31,31,19,26,50,57,107
ICHOCA,desnutricion global,nutricion normal (n),2006-11-01,40,26,20,20,60,46,106
ICLA,desnutricion global,nutricion normal (n),2006-11-01,129,137,152,144,281,281,562
INCAHUASI,desnutricion global,nutricion normal (n),2006-11-01,227,249,185,187,412,436,848
INGAVI (HUMAITA),desnutricion global,nutricion normal (n),2006-11-01,1,2,10,4,11,6,17
INQUISIVI,desnutricion global,nutricion normal (n),2006-11-01,131,131,92,87,223,218,441
IRUPANA (VILLA DE LANZA),desnutricion global,nutricion normal (n),2006-11-01,99,104,112,95,211,199,410
IXIAMAS,desnutricion global,nutricion normal (n),2006-11-01,80,93,99,57,179,150,329
JESUS DE MACHACA,desnutricion global,nutricion normal (n),2006-11-01,70,81,33,53,103,134,237
LA ASUNTA,desnutricion global,nutricion normal (n),2006-11-01,179,157,101,111,280,268,548
LA GUARDIA,desnutricion global,nutricion normal (n),2006-11-01,411,378,214,183,625,561,1186
LA PAZ,desnutricion global,nutricion normal (n),2006-11-01,3314,3004,1785,1561,5099,4565,9664
LA RIVERA,desnutricion global,nutricion normal (n),2006-11-01,2,2,3,1,5,3,8
LAGUNILLAS,desnutricion global,nutricion normal (n),2006-11-01,84,94,95,123,179,217,396
LAJA,desnutricion global,nutricion normal (n),2006-11-01,153,87,50,49,203,136,339
LAS CARRERAS,desnutricion global,nutricion normal (n),2006-11-01,42,42,46,44,88,86,174
LICOMA PAMPA,desnutricion global,nutricion normal (n),2006-11-01,19,27,15,19,34,46,80
LLALLAGUA,desnutricion global,nutricion normal (n),2006-11-01,238,198,216,212,454,410,864
LLICA,desnutricion global,nutricion normal (n),2006-11-01,45,40,39,30,84,70,154
LORETO,desnutricion global,nutricion normal (n),2006-11-01,45,29,36,41,81,70,151
LURIBAY,desnutricion global,nutricion normal (n),2006-11-01,97,78,56,54,153,132,285
MACHACAMARCA,desnutricion global,nutricion normal (n),2006-11-01,27,27,43,42,70,69,139
MACHARETI,desnutricion global,nutricion normal (n),2006-11-01,117,90,135,147,252,237,489
MAGDALENA,desnutricion global,nutricion normal (n),2006-11-01,75,75,24,22,99,97,196
MAIRANA,desnutricion global,nutricion normal (n),2006-11-01,78,73,31,18,109,91,200
MALLA,desnutricion global,nutricion normal (n),2006-11-01,19,20,22,25,41,45,86
MAPIRI,desnutricion global,nutricion normal (n),2006-11-01,134,135,68,64,202,199,401
MECAPACA,desnutricion global,nutricion normal (n),2006-11-01,74,55,39,42,113,97,210
MINEROS,desnutricion global,nutricion normal (n),2006-11-01,174,150,160,119,334,269,603
MIZQUE,desnutricion global,nutricion normal (n),2006-11-01,184,188,100,100,284,288,572
MOCOMOCO,desnutricion global,nutricion normal (n),2006-11-01,76,71,46,42,122,113,235
MOJINETE,desnutricion global,nutricion normal (n),2006-11-01,2,5,17,9,19,14,33
MOJOCOYA,desnutricion global,nutricion normal (n),2006-11-01,77,67,113,92,190,159,349
MONTEAGUDO,desnutricion global,nutricion normal (n),2006-11-01,228,229,262,217,490,446,936
MONTERO,desnutricion global,nutricion normal (n),2006-11-01,1054,941,671,597,1725,1538,3263
MORO MORO,desnutricion global,nutricion normal (n),2006-11-01,20,13,25,21,45,34,79
MOROCHATA,desnutricion global,nutricion normal (n),2006-11-01,109,97,103,101,212,198,410
NACEBE (SANTA ROSA DEL ABUNA),desnutricion global,nutricion normal (n),2006-11-01,11,8,12,13,23,21,44
OCURI,desnutricion global,nutricion normal (n),2006-11-01,171,160,129,124,300,284,584
OKINAWA,desnutricion global,nutricion normal (n),2006-11-01,147,131,121,109,268,240,508
OMEREQUE,desnutricion global,nutricion normal (n),2006-11-01,62,48,42,34,104,82,186
ORURO,desnutricion global,nutricion normal (n),2006-11-01,1385,1255,634,705,2019,1960,3979
PADCAYA,desnutricion global,nutricion normal (n),2006-11-01,101,121,100,107,201,228,429
PADILLA,desnutricion global,nutricion normal (n),2006-11-01,158,154,217,200,375,354,729
PAILON,desnutricion global,nutricion normal (n),2006-11-01,7,247,165,17,172,264,436
PALCA,desnutricion global,nutricion normal (n),2006-11-01,71,81,24,16,95,97,192
PALOS BLANCOS,desnutricion global,nutricion normal (n),2006-11-01,176,174,127,121,303,295,598
PAMPA AULLAGAS,desnutricion global,nutricion normal (n),2006-11-01,26,31,15,15,41,46,87
PAMPA GRANDE,desnutricion global,nutricion normal (n),2006-11-01,48,49,22,21,70,70,140
PAPEL PAMPA,desnutricion global,nutricion normal (n),2006-11-01,40,30,22,33,62,63,125
PASORAPA,desnutricion global,nutricion normal (n),2006-11-01,17,20,24,21,41,41,82
